province,district,locality,jurisdiction,stationName,centerName,stationAddress,latitude,longitude
경기도,파주시,법원읍,파주소방서,파주소방서,법원119안전센터,경기도 파주시 법원읍 화합로 141,,
경기도,파주시,,파주소방서,파주소방서,운정119안전센터,경기도 파주시 와석순환로 90,,
경기도,파주시,월롱면,파주소방서,파주소방서,월롱119안전센터,경기도 파주시 월롱면 엘씨디로 310,,
경기도,파주시,적성면,파주소방서,파주소방서,적성119안전센터,경기도 파주시 적성면 감악산로 1220,,
경기도,파주시,탄현면,파주소방서,파주소방서,탄현119안전센터,경기도 파주시 탄현면 필승로 458,,
경기도,파주시,,파주소방서,파주소방서,통일119안전센터,경기도 파주시 통일로 1564,,
경기도,포천시,가산면,포천소방서,포천소방서,가산119안전센터,경기도 포천시 가산면 포천로 890,,
경기도,포천시,군내면,포천소방서,포천소방서,군내119안전센터,경기도 포천시 군내면 호국로 1538,,
경기도,포천시,내촌면,포천소방서,포천소방서,내촌119안전센터,경기도 포천시 내촌면 내촌로 120,,
경기도,포천시,,포천소방서,포천소방서,선단119안전센터,경기도 포천시 호국로 1007-33,,
경기도,포천시,소흘읍,포천소방서,포천소방서,소흘119안전센터,경기도 포천시 소흘읍 송우로 182,,
경기도,포천시,영북면,포천소방서,포천소방서,영북119안전센터,경기도 포천시 영북면 영북로 144,,
경기도,포천시,영중면,포천소방서,포천소방서,영중119안전센터,경기도 포천시 영중면 양문로 66,,
경기도,포천시,일동면,포천소방서,포천소방서,일동119안전센터,경기도 포천시 일동면 영일로 978,,
강원특별자치도,강릉시,,강릉소방서,강릉소방서,경포119안전센터,강원특별자치도 강릉시 해안로 502,,
강원특별자치도,강릉시,,강릉소방서,강릉소방서,내곡119안전센터,강원특별자치도 강릉시 범일로 660,,
강원특별자치도,강릉시,옥계면,강릉소방서,강릉소방서,옥계119안전센터,강원특별자치도 강릉시 옥계면 현내시장길 163,,
강원특별자치도,강릉시,,강릉소방서,강릉소방서,옥천119안전센터,강원특별자치도 강릉시 용지로 139,,
강원특별자치도,강릉시,,강릉소방서,강릉소방서,유천119안전센터,강원특별자치도 강릉시 선수촌로 64-28,,
강원특별자치도,강릉시,연곡면,강릉소방서,강릉소방서,주문진119안전센터,강원특별자치도 강릉시 연곡면 연주로 226,,
강원특별자치도,강릉시,,강릉소방서,강릉소방서,포남119안전센터,강원특별자치도 강릉시 하평2길 23,,
강원특별자치도,고성군,간성읍,고성소방서,고성소방서,간성119안전센터,강원특별자치도 고성군 간성읍 수성로 37-11,,
강원특별자치도,고성군,거진읍,고성소방서,고성소방서,거진119안전센터,강원특별자치도 고성군 거진읍 수외길 19,,
강원특별자치도,고성군,토성면,고성소방서,고성소방서,동광119안전센터,강원특별자치도 고성군 토성면 동해대로 5320,,
강원특별자치도,동해시,,동해소방서,동해소방서,묵호119안전센터,강원특별자치도 동해시 일출로 29,,
강원특별자치도,동해시,,동해소방서,동해소방서,북삼119안전센터,강원특별자치도 동해시 효자남길 33-10,,
강원특별자치도,동해시,,동해소방서,동해소방서,북평119안전센터,강원특별자치도 동해시 공단1로 21,,
강원특별자치도,동해시,,동해소방서,동해소방서,천곡119안전센터,강원특별자치도 동해시 천곡로 120,,
강원특별자치도,삼척시,근덕면,삼척소방서,삼척소방서,근덕119안전센터,강원특별자치도 삼척시 근덕면 교가길 37,,
강원특별자치도,삼척시,도계읍,삼척소방서,삼척소방서,도계119안전센터,강원특별자치도 삼척시 도계읍 도계강변3길 16,,
강원특별자치도,삼척시,,삼척소방서,삼척소방서,봉황119안전센터,강원특별자치도 삼척시 봉황로 101,,
강원특별자치도,삼척시,원덕읍,삼척소방서,삼척소방서,원덕119안전센터,강원특별자치도 삼척시 원덕읍 삼척로 581,,
강원특별자치도,속초시,,속초소방서,속초소방서,노학119안전센터,강원특별자치도 속초시 미시령로 3226,,
강원특별자치도,속초시,,속초소방서,속초소방서,설악119안전센터,강원특별자치도 속초시 청봉로5길 37,,
강원특별자치도,속초시,,속초소방서,속초소방서,영랑119안전센터,강원특별자치도 속초시 번영로 188,,
강원특별자치도,양구군,양구읍,양구소방서,양구소방서,양구119안전센터,강원특별자치도 양구군 양구읍 중심로 92,,
강원특별자치도,양양군,강현면,양양소방서,양양소방서,강현119안전센터,강원특별자치도 양양군 강현면 장산1길 26,,
강원특별자치도,양양군,양양읍,양양소방서,양양소방서,양양119안전센터,강원특별자치도 양양군 양양읍 남대천로 33,,
강원특별자치도,양양군,현북면,양양소방서,양양소방서,하조대119안전센터,강원특별자치도 양양군 현북면 동해대로 1155-33,,
강원특별자치도,영월군,산솔면,영월소방서,영월소방서,산솔119안전센터,강원특별자치도 영월군 산솔면 응고개길 10-17,,
강원특별자치도,영월군,영월읍,영월소방서,영월소방서,영월119안전센터,강원특별자치도 영월군 영월읍 영월로 1863,,
강원특별자치도,영월군,주천면,영월소방서,영월소방서,주천119안전센터,강원특별자치도 영월군 주천면 송학주천로 1467-15,,
강원특별자치도,원주시,,원주소방서,원주소방서,기업119안전센터,강원특별자치도 원주시 기업도시로 220,,
강원특별자치도,원주시,,원주소방서,원주소방서,단구119안전센터,강원특별자치도 원주시 강변로 255,,
강원특별자치도,원주시,,원주소방서,원주소방서,명륜119안전센터,강원특별자치도 원주시 남원로 467,,
강원특별자치도,원주시,문막읍,원주소방서,원주소방서,문막119안전센터,강원특별자치도 원주시 문막읍 문막시장1길 90,,
강원특별자치도,원주시,신림면,원주소방서,원주소방서,신림119안전센터,강원특별자치도 원주시 신림면 치악로 27,,
강원특별자치도,원주시,,원주소방서,원주소방서,우산119안전센터,강원특별자치도 원주시 우산공단길 9,,
강원특별자치도,원주시,,원주소방서,원주소방서,태장119안전센터,강원특별자치도 원주시 태장공단길 4,,
강원특별자치도,원주시,,원주소방서,원주소방서,학성119안전센터,강원특별자치도 원주시 학성길 122,,
강원특별자치도,원주시,반곡동,원주소방서,원주소방서,혁신119안전센터,강원특별자치도 원주시 동부순환로 201(반곡동),,
강원특별자치도,원주시,흥업면,원주소방서,원주소방서,흥업119안전센터,강원특별자치도 원주시 흥업면 북원로 1569-81,,
강원특별자치도,인제군,기린면,인제소방서,인제소방서,기린119안전센터,강원특별자치도 인제군 기린면 대내로 34-14,,
강원특별자치도,인제군,북면,인제소방서,인제소방서,원통119안전센터,강원특별자치도 인제군 북면 원통로 301,,
강원특별자치도,인제군,인제읍,인제소방서,인제소방서,인제119안전센터,강원특별자치도 인제군 인제읍 비봉로 44번길 71,,
강원특별자치도,정선군,고한읍,정선소방서,정선소방서,고한119안전센터,강원특별자치도 정선군 고한읍 강원남로 6455,,
강원특별자치도,정선군,사북읍,정선소방서,정선소방서,사북119안전센터,강원특별자치도 정선군 사북읍 하이원길 29,,
강원특별자치도,정선군,신동읍,정선소방서,정선소방서,신동119안전센터,강원특별자치도 정선군 신동읍 의림로 342,,
강원특별자치도,정선군,임계면,정선소방서,정선소방서,임계119안전센터,강원특별자치도 정선군 임계면 송계4길 9,,
강원특별자치도,정선군,정선읍,정선소방서,정선소방서,조양119안전센터,강원특별자치도 정선군 정선읍 녹송로 27,,
강원특별자치도,철원군,갈말읍,철원소방서,철원소방서,갈말119안전센터,강원특별자치도 철원군 갈말읍 명성로 229,,
강원특별자치도,철원군,서면,철원소방서,철원소방서,김화119안전센터,강원특별자치도 철원군 서면 약수로 76,,
강원특별자치도,철원군,동송읍,철원소방서,철원소방서,동송119안전센터,강원특별자치도 철원군 동송읍 금학로 251길 17,,
강원특별자치도,철원군,갈말읍,철원소방서,철원소방서,태봉119안전센터,강원특별자치도 철원군 갈말읍 태봉로 1504,,
강원특별자치도,춘천시,,춘천소방서,춘천소방서,강촌119안전센터,강원특별자치도 춘천시 소주고개로 680,,
강원특별자치도,춘천시,,춘천소방서,춘천소방서,대룡119안전센터,강원특별자치도 춘천시 고은길 9,,
강원특별자치도,춘천시,,춘천소방서,춘천소방서,소양119안전센터,강원특별자치도 춘천시 가연길 16,,
강원특별자치도,춘천시,신북읍,춘천소방서,춘천소방서,신북119안전센터,강원특별자치도 춘천시 신북읍 신북로 35,,
강원특별자치도,춘천시,,춘천소방서,춘천소방서,효자119안전센터,강원특별자치도 춘천시 효명길 8,,
강원특별자치도,춘천시,,춘천소방서,춘천소방서,후평119안전센터,강원특별자치도 춘천시 후석로 446,,
강원특별자치도,태백시,,태백소방서,태백소방서,장성119안전센터,강원특별자치도 태백시 석공길 16-9,,
강원특별자치도,태백시,,태백소방서,태백소방서,철암119안전센터,강원특별자치도 태백시 동태백로 552,,
강원특별자치도,태백시,,태백소방서,태백소방서,화전119안전센터,강원특별자치도 태백시 태백로 814,,
강원특별자치도,태백시,,태백소방서,태백소방서,황지119안전센터,강원특별자치도 태백시 태백로 1120,,
강원특별자치도,평창군,대관령면,평창소방서,평창소방서,대관령119안전센터,강원특별자치도 평창군 대관령면 올림픽로 62-20,,
강원특별자치도,평창군,대화면,평창소방서,평창소방서,대화119안전센터,강원특별자치도 평창군 대화면 평창대로 934,,
강원특별자치도,평창군,봉평면,평창소방서,평창소방서,봉평119안전센터,강원특별자치도 평창군 봉평면 기풍로 107-6,,
강원특별자치도,평창군,진부면,평창소방서,평창소방서,진부119안전센터,강원특별자치도 평창군 진부면 진부로 37,,
강원특별자치도,평창군,평창읍,평창소방서,평창소방서,평창119안전센터,강원특별자치도 평창군 평창읍 살구실길 10,,
강원특별자치도,홍천군,서석면,홍천소방서,홍천소방서,서석119안전센터,강원특별자치도 홍천군 서석면 풍암길2길 9,,
강원특별자치도,홍천군,남면,홍천소방서,홍천소방서,양덕원119안전센터,강원특별자치도 홍천군 남면 시동로 46,,
강원특별자치도,홍천군,서면,홍천소방서,홍천소방서,팔봉119안전센터,강원특별자치도 홍천군 서면 팔봉산로 523,,
강원특별자치도,홍천군,홍천읍,홍천소방서,홍천소방서,홍천119안전센터,강원특별자치도 홍천군 홍천읍 공작산로 99,,
강원특별자치도,화천군,,화천소방서,화천소방서,사내119안전센터,강원특별자치도 화천군 문화마을1길 6,,
강원특별자치도,화천군,하남면,화천소방서,화천소방서,화천119안전센터,강원특별자치도 화천군 하남면 위라리길 47,,
강원특별자치도,횡성군,공근면,횡성소방서,횡성소방서,공근119안전센터,강원특별자치도 횡성군 공근면 영서로 130-5,,
강원특별자치도,횡성군,둔내면,횡성소방서,횡성소방서,둔내119안전센터,강원특별자치도 횡성군 둔내면 고원남로 42,,
강원특별자치도,횡성군,우천면,횡성소방서,횡성소방서,우천119안전센터,강원특별자치도 횡성군 우천면 서동로 199,,
강원특별자치도,횡성군,횡성읍,횡성소방서,횡성소방서,횡성119안전센터,강원특별자치도 횡성군 횡성읍 문예로 157,,
충청북도,괴산군,괴산읍,괴산소방서,괴산소방서,괴산119안전센터,충청북도 괴산군 괴산읍 괴강로 69,,
충청북도,괴산군,청천면,괴산소방서,괴산소방서,청천119안전센터,충청북도  괴산군 청천면 선평길 78-9,,
충청북도,단양군,단양읍,단양소방서,단양소방서,단양119안전센터,충청북도 단양군 단양읍 삼봉로 421-56,,
충청북도,단양군,매포읍,단양소방서,단양소방서,매포119안전센터,충청북도  단양군 매포읍 평동4로 79,,
충청북도,보은군,마로면,보은소방서,보은소방서,구병산119안전센터,충청북도  보은군 마로면 관기송현로 48,,
충청북도,보은군,보은읍,보은소방서,보은소방서,보은119안전센터,충청북도 보은군 보은읍 남부로 4415,,
충청북도,보은군,속리산면,보은소방서,보은소방서,속리산119안전센터,충청북도  보은군 속리산면 법주사로 278,,
충청북도,영동군,영동읍,영동소방서,영동소방서,영동119안전센터,충청북도 영동군 영동읍 영동황간로 174,,
충청북도,영동군,학산면,영동소방서,영동소방서,학산119안전센터,충청북도  영동군 학산면 서산로 92,,
충청북도,영동군,황간면,영동소방서,영동소방서,황간119안전센터,충청북도  영동군 황간면 황간로 132,,
충청북도,옥천군,옥천읍,옥천소방서,옥천소방서,옥천119안전센터,충청북도 옥천군 옥천읍 중앙로 132,,
충청북도,옥천군,,옥천소방서,옥천소방서,이원119안전센터,충청북도 옥천군 묘목로 165,,
충청북도,옥천군,청산면,옥천소방서,옥천소방서,청산119안전센터,충청북도  옥천군 청산면 남부로 2306,,
충청북도,음성군,감곡면,음성소방서,음성소방서,감곡119안전센터,충청북도  음성군 감곡면 음성로 2652,,
충청북도,음성군,금왕읍,음성소방서,음성소방서,금왕119안전센터,충청북도 음성군 금왕읍 응천서길 11,,
충청북도,음성군,대소면,음성소방서,음성소방서,대소119안전센터,충청북도  음성군 대소면 오산로 74,,
충청북도,음성군,삼성면,음성소방서,음성소방서,삼성119안전센터,충청북도  음성군 삼성면 금일로 831,,
충청북도,음성군,음성읍,음성소방서,음성소방서,음성119안전센터,충청북도  음성군 음성읍 음성로 122,,
충청북도,제천시,덕산면,제천소방서,제천소방서,덕산119안전센터,충청북도 제천시 덕산면 약초로 57,,
충청북도,제천시,봉양읍,제천소방서,제천소방서,봉양119안전센터,충청북도  제천시 봉양읍 북부로1433,,
충청북도,제천시,,제천소방서,제천소방서,의림지119안전센터,충청북도 제천시 신죽하로 164,,
충청북도,제천시,,제천소방서,제천소방서,화산119안전센터,충청북도  제천시 강명길 17,,
충청북도,증평군,,증평소방서,증평소방서,증평119안전센터,충청북도  증평군 충청대로 1789,,
충청북도,진천군,광혜원면,진천소방서,진천소방서,광혜원119안전센터,충청북도 진천군 광혜원면 화랑길 99,,
충청북도,진천군,덕산읍,진천소방서,진천소방서,덕산119안전센터,충청북도 진천군 덕산읍 초금로 606-1,,
충청북도,진천군,진천읍,진천소방서,진천소방서,진천119안전센터,충청북도 진천군 진천읍 진광로 93,,
충청북도,청주시,내수읍,청주동부소방서,청주동부소방서,내수119안전센터,충청북도  청주시 청원구 내수읍 청암로80,,
충청북도,청주시,문의면,청주동부소방서,청주동부소방서,문의119안전센터,충청북도  청주시 상당구 문의면 문의시내1길 8,,
충청북도,청주시,,청주동부소방서,청주동부소방서,북문119안전센터,충청북도  청주시 상당구 상당로 168,,
충청북도,청주시,,청주동부소방서,청주동부소방서,사천119안전센터,충청북도 청주시 청원구 밀레니엄1로 63,,
충청북도,청주시,,청주동부소방서,청주동부소방서,영운119안전센터,충청북도 청주시 상당구 영운로 61,,
충청북도,청주시,오창읍,청주동부소방서,청주동부소방서,오창119안전센터,충청북도  청주시 청원구 오창읍 중심상업2로 30,,
충청북도,청주시,,청주서부소방서,청주서부소방서,가경119안전센터,충청북도 청주시 흥덕구 가경로 143,,
충청북도,청주시,,청주서부소방서,청주서부소방서,남이119안전센터,충청북도  청주시 서원구 청남로 866,,
충청북도,청주시,,청주서부소방서,청주서부소방서,복대119안전센터,충청북도  청주시 흥덕구 공단로 92,,
충청북도,청주시,,청주서부소방서,청주서부소방서,사직119안전센터,충청북도  청주시 서원구 사직대로 229,,
충청북도,청주시,,청주서부소방서,청주서부소방서,산남119안전센터,충청북도  청주시 서원구 산미로 70,,
충청북도,청주시,,청주서부소방서,청주서부소방서,오송119안전센터,충청북도  청주시 흥덕구 오송생명3로 71-5,,
충청북도,청주시,,청주서부소방서,청주서부소방서,옥산119안전센터,충청북도 청주시 흥덕구 오송가락로 1015,,
충청북도,충주시,,충주소방서,충주소방서,목행119안전센터,충청북도 충주시 목행산단7로 9,,
충청북도,충주시,,충주소방서,충주소방서,서충주119안전센터,충청북도  충주시 기업도시2로 30,,
충청북도,충주시,수안보면,충주소방서,충주소방서,수안보119안전센터,충청북도  충주시 수안보면 관동길 9-7,,
충청북도,충주시,앙성면,충주소방서,충주소방서,앙성119안전센터,충청북도  충주시 앙성면 가곡로 1019,,
충청북도,충주시,,충주소방서,충주소방서,연수119안전센터,충청북도  충주시 동수10길 1,,
충청북도,충주시,주덕읍,충주소방서,충주소방서,주덕119안전센터,충청북도  충주시 주덕읍 신양로 35,,
충청북도,충주시,,충주소방서,충주소방서,호암119안전센터,충청북도  충주시 호암대로 13,,
충청남도,계룡시,두마면,계룡소방서,계룡소방서,두마119안전센터,충청남도 계룡시 두마면 사계로 170,,
충청남도,계룡시,엄사면,계룡소방서,계룡소방서,엄사119안전센터,충청남도 계룡시 엄사면 문화로 32,,
충청남도,공주시,계룡면,공주소방서,공주소방서,계룡119안전센터,충청남도 공주시 계룡면 월암송정길 18,,
충청남도,공주시,반포면,공주소방서,공주소방서,동학사119안전센터,충청남도 공주시 반포면 동학사1로 110,,
충청남도,공주시,,공주소방서,공주소방서,신관119안전센터,충청남도 공주시 의당로 31,,
충청남도,공주시,,공주소방서,공주소방서,웅진119안전센터,충청남도 공주시 무령로 55,,
충청남도,공주시,유구읍,공주소방서,공주소방서,유구119안전센터,충청남도 공주시 유구읍 유구외곽로 368,,
충청남도,공주시,정안면,공주소방서,공주소방서,정안119안전센터,충청남도 공주시 정안면 광정장터길 18,,
충청남도,금산군,금산읍,금산소방서,금산소방서,금산119안전센터,충청남도 금산군 금산읍 삼풍로 2,,
충청남도,금산군,진산면,금산소방서,금산소방서,복진119안전센터,충청남도 금산군 진산면 읍내로 47-1,,
충청남도,금산군,추부면,금산소방서,금산소방서,추부119안전센터,충청남도 금산군 추부면 삼육로 47,,
충청남도,논산시,강경읍,논산소방서,논산소방서,강경119안전센터,충청남도 논산시 강경읍 동안로 3,,
충청남도,논산시,,논산소방서,논산소방서,내동119안전센터,충청남도 논산시 대학로 17,,
충청남도,논산시,,논산소방서,논산소방서,반월119안전센터,충청남도 논산시 해월로 155,,
충청남도,논산시,연무읍,논산소방서,논산소방서,연무119안전센터,충청남도 논산시 연무읍 동안로 1137,,
충청남도,논산시,연산면,논산소방서,논산소방서,연산119안전센터,충청남도 논산시 연산면 관창로 54,,
충청남도,당진시,송악읍,당진소방서,당진소방서,기지시119안전센터,충청남도 당진시 송악읍 틀모시로 844,,
충청남도,당진시,,당진소방서,당진소방서,당진119안전센터,충청남도 당진시 역천로 838,,
충청남도,당진시,석문면,당진소방서,당진소방서,석문119안전센터,충청남도 당진시 석문면 보덕포로 1069-21,,
충청남도,당진시,송악읍,당진소방서,당진소방서,송악119안전센터,충청남도 당진시 송악읍 송악로 1019,,
충청남도,당진시,신평면,당진소방서,당진소방서,신평119안전센터,충청남도 당진시 신평면 신평길 133,,
충청남도,당진시,우강면,당진소방서,당진소방서,합덕119안전센터,충청남도 당진시 우강면 중방로 2,,
충청남도,보령시,,보령소방서,보령소방서,명천119안전센터,충청남도 보령시 성주산로 63,,
충청남도,보령시,,보령소방서,보령소방서,신흑119안전센터,충청남도 보령시 대천항로 205,,
충청남도,보령시,오천면,보령소방서,보령소방서,오천119안전센터,충청남도 보령시 오천면 충청수영로 701,,
충청남도,보령시,웅천읍,보령소방서,보령소방서,웅천119안전센터,충청남도 보령시 웅천읍 충서로 947,,
충청남도,보령시,주포면,보령소방서,보령소방서,주포119안전센터,충청남도 보령시 주포면 질재로 47-16,,
충청남도,부여군,규암면,부여소방서,부여소방서,백제119안전센터,충청남도 부여군 규암면 계백로 17,,
충청남도,부여군,부여읍,부여소방서,부여소방서,사비119안전센터,충청남도 부여군 부여읍 쌍북리 184-11,,
충청남도,부여군,외산면,부여소방서,부여소방서,외산119안전센터,충청남도 부여군 외산면 만수로 235,,
충청남도,부여군,임천면,부여소방서,부여소방서,임천119안전센터,충청남도 부여군 임천면 성흥로179번길 1,,
충청남도,부여군,홍산면,부여소방서,부여소방서,홍산119안전센터,충청남도 부여군 홍산면 북촌리 229-2,,
충청남도,서산시,대산읍,서산소방서,서산소방서,대산119안전센터,충청남도 서산시 대산읍 망일산로 831-15,,
충청남도,서산시,,서산소방서,서산소방서,동부119안전센터,충청남도 서산시 학동3로 52,,
충청남도,서산시,부석면,서산소방서,서산소방서,부석119안전센터,충청남도 서산시 부석면 강경벌로 10,,
충청남도,서산시,성연면,서산소방서,서산소방서,성연119안전센터,충청남도 서산시 성연면 성연5로 92-31,,
충청남도,서산시,,서산소방서,서산소방서,예천119안전센터,충청남도 서산시 호수공원 14로 26-4,,
충청남도,서산시,해미면,서산소방서,서산소방서,해미119안전센터,충청남도 서산시 해미면 성지3길 29,,
충청남도,서천군,비인면,서천소방서,서천소방서,비인119안전센터,충청남도 서천군 비인면 비인로 141,,
충청남도,서천군,서면,서천소방서,서천소방서,서면119안전센터,충청남도 서천군 서면 부사로 153,,
충청남도,서천군,서천읍,서천소방서,서천소방서,서천119안전센터,충청남도 서천군 서천읍 충절로49번길 33-8,,
충청남도,서천군,장항읍,서천소방서,서천소방서,장항119안전센터,충청남도 서천군 장항읍 장항로 37,,
충청남도,서천군,판교면,서천소방서,서천소방서,판교119안전센터,충청남도 서천군 판교면 대백제로 1953-24,,
충청남도,서천군,한산면,서천소방서,서천소방서,한산119안전센터,충청남도 서천군 한산면 충절로 1164,,
충청남도,아산시,,아산소방서,아산소방서,둔포119안전센터,충청남도 아산시 충무로 1848,,
충청남도,아산시,,아산소방서,아산소방서,모종119안전센터,충청남도 아산시 모종로 77,,
충청남도,아산시,배방읍,아산소방서,아산소방서,배방119안전센터,충청남도 아산시 배방읍 배방로 38,,
충청남도,아산시,신창면,아산소방서,아산소방서,신창119안전센터,충청남도 아산시 신창면 순천향로 48,,
충청남도,아산시,인주면,아산소방서,아산소방서,인주119안전센터,충청남도 아산시 인주면 공세길 19,,
충청남도,아산시,배방읍,아산소방서,아산소방서,장재119안전센터,충청남도 아산시 배방읍 용연로 88,,
충청남도,아산시,탕정면,아산소방서,아산소방서,탕정119안전센터,충청남도 아산시 탕정면 탕정면로 26,,
충청남도,예산군,예산읍,예산소방서,예산소방서,금오119안전센터,충청남도 예산군 예산읍 예당관광로 760,,
충청남도,예산군,덕산면,예산소방서,예산소방서,덕산119안전센터,충청남도 예산군 덕산면 도청대로 1160,,
충청남도,예산군,삽교읍,예산소방서,예산소방서,삽교119안전센터,충청남도 예산군 삽교읍 삽교로1길 34,,
충청남도,예산군,오가면,예산소방서,예산소방서,오가119안전센터,충청남도 예산군 오가면 오가중앙로 111,,
충청남도,천안시,,천안동남소방서,천안동남소방서,구성119안전센터,충청남도 천안시 동남구 천안대로 580,,
충청남도,천안시,목천읍,천안동남소방서,천안동남소방서,독립119안전센터,충청남도 천안시 동남구 목천읍 독립기념관로 1,,
충청남도,천안시,병천면,천안동남소방서,천안동남소방서,병천119안전센터,충청남도 천안시 동남구 병천면 아우내순대길 78,,
충청남도,천안시,,천안동남소방서,천안동남소방서,청당119안전센터,충청남도 천안시 동남구 청수14로 91,,
충청남도,천안시,풍세면,천안동남소방서,천안동남소방서,풍세119안전센터,충청남도 천안시 동남구 풍세면 풍세로 89,,
충청남도,천안시,,천안서북소방서,천안서북소방서,두정119안전센터,충청남도 천안시 서북구 1공단2길 13,,
충청남도,천안시,,천안서북소방서,천안서북소방서,불당119안전센터,충청남도 천안시 서북구 불당23로 62,,
충청남도,천안시,,천안서북소방서,천안서북소방서,서부119안전센터,충청남도 천안시 서북구 양지18길 22,,
충청남도,천안시,성거읍,천안서북소방서,천안서북소방서,성거119안전센터,충청남도 천안시 서북구 성거읍 천흥8길 11,,
충청남도,천안시,성환읍,천안서북소방서,천안서북소방서,성환119안전센터,충청남도 천안시 서북구 성환읍 성환1로 395,,
충청남도,천안시,,천안서북소방서,천안서북소방서,쌍용119안전센터,충청남도 천안시 서북구 월봉로 78,,
충청남도,천안시,입장면,천안서북소방서,천안서북소방서,입장119안전센터,충청남도 천안시 서북구 입장면 망향로 1107,,
충청남도,천안시,직산읍,천안서북소방서,천안서북소방서,직산119안전센터,충청남도 천안시 서북구 직산읍 직산로 246,,
충청남도,천안시,직산읍,천안서북소방서,천안서북소방서,차암119안전센터,충청남도 천안시 서북구 직산읍 4산단2길 32,,
충청남도,청양군,정산면,청양소방서,청양소방서,정산119안전센터,충청남도 청양군 정산면 서정4길 49,,
충청남도,청양군,청양읍,청양소방서,청양소방서,청양119안전센터,충청남도 청양군 청양읍 충절로 1187,,
충청남도,태안군,근흥면,태안소방서,태안소방서,근흥119안전센터,충청남도 태안군 근흥면 신진대교길 201-8,,
충청남도,태안군,안면읍,태안소방서,태안소방서,안면119안전센터,충청남도 태안군 안면읍 장터로 77,,
충청남도,태안군,원북면,태안소방서,태안소방서,원북119안전센터,충청남도 태안군 원북면 원이로 1031,,
충청남도,태안군,태안읍,태안소방서,태안소방서,태안119안전센터,충청남도 태안군 태안읍 동백로 100,,
충청남도,홍성군,갈산면,홍성소방서,홍성소방서,갈산119안전센터,충청남도 홍성군 갈산면 갈산로150번길 16,,
충청남도,홍성군,광천읍,홍성소방서,홍성소방서,광천119안전센터,충청남도 홍성군 광천읍 충서로 354,,
충청남도,홍성군,홍성읍,홍성소방서,홍성소방서,구룡119안전센터,충청남도 홍성군 홍성읍 충절로 741,,
충청남도,홍성군,홍북읍,홍성소방서,홍성소방서,내포119안전센터,충청남도 홍성군 홍북읍 의향로 133,,
충청남도,홍성군,홍성읍,홍성소방서,홍성소방서,옥암119안전센터,충청남도 홍성군 홍성읍 충서로 1258,,
전북특별자치도,고창군,고창읍,고창소방서,고창소방서,고창119안전센터,전북특별자치도 고창군 고창읍 녹두로 1294,,
전북특별자치도,고창군,대산면,고창소방서,고창소방서,대산119안전센터,전북특별자치도 고창군 대산면 공음대산로 932,,
전북특별자치도,고창군,무장면,고창소방서,고창소방서,무장119안전센터,전북특별자치도 고창군 무장면 무장남북로 20-5,,
전북특별자치도,고창군,흥덕면,고창소방서,고창소방서,흥덕119안전센터,전북특별자치도 고창군 흥덕면 문화2길 21,,
전북특별자치도,군산시,,군산소방서,군산소방서,금동119안전센터,전북특별자치도 군산시 군산창길 1,,
전북특별자치도,군산시,,군산소방서,군산소방서,내흥119안전센터,전북특별자치도 군산시 구암3.1로 147,,
전북특별자치도,군산시,대야면,군산소방서,군산소방서,대야119안전센터,전북특별자치도 군산시 대야면 대야관통로 5,,
전북특별자치도,군산시,,군산소방서,군산소방서,비응119안전센터,전북특별자치도 군산시 새만금북로 43,,
전북특별자치도,군산시,,군산소방서,군산소방서,사정119안전센터,전북특별자치도 군산시 번영로 308,,
전북특별자치도,군산시,,군산소방서,군산소방서,산북119안전센터,전북특별자치도 군산시 산북로 71-11,,
전북특별자치도,군산시,,군산소방서,군산소방서,지곡119안전센터,전북특별자치도 군산시 백토로 223,,
전북특별자치도,군산시,,군산소방서,군산소방서,항만119안전센터,전북특별자치도 군산시 외항로 436,,
전북특별자치도,김제시,,김제소방서,김제소방서,검산119안전센터,전북특별자치도 김제시 두월로 384,,
전북특별자치도,김제시,,김제소방서,김제소방서,교동119안전센터,전북특별자치도 김제시 벽성로 278,,
전북특별자치도,김제시,금산면,김제소방서,김제소방서,금산119안전센터,전북특별자치도 김제시 금산면 금산사로 29,,
전북특별자치도,김제시,만경읍,김제소방서,김제소방서,만경119안전센터,전북특별자치도 김제시 만경읍 두릉길 49,,
전북특별자치도,남원시,금지면,남원소방서,남원소방서,금지119안전센터,전북특별자치도 남원시 금지면 요천로 43,,
전북특별자치도,남원시,,남원소방서,남원소방서,식정119안전센터,전북특별자치도 남원시 요천로 1965,,
전북특별자치도,남원시,인월면,남원소방서,남원소방서,인월119안전센터,전북특별자치도 남원시 인월면 황산로 1828,,
전북특별자치도,무주군,설천면,무주소방서,무주소방서,구천동119안전센터,전북특별자치도 무주군 설천면 구천동1로 54,,
전북특별자치도,무주군,무주읍,무주소방서,무주소방서,무주119안전센터,전북특별자치도 무주군 무주읍 당산강변로 126,,
전북특별자치도,부안군,변산면,부안소방서,부안소방서,격포119안전센터,전북특별자치도 부안군 변산면 격포항길 64-17,,
전북특별자치도,부안군,행안면,부안소방서,부안소방서,부안119안전센터,전북특별자치도 부안군 행안면 변산로 86,,
전북특별자치도,순창군,순창읍,순창소방서,순창소방서,순창119안전센터,전북특별자치도 순창군 순창읍 교성로 24,,
